id,name,fullname,type,is_category,internal_type,external
1304,ACTIVITY,HR_DB.ACTIVITY,Table,Table,SQLScriptTable,1
1309,call_procedure,HR_DB.call_procedure,Function,Function,SQLScriptFunction,1
1310,COBASV22,HR_DB.COBASV22,Procedure,Procedure,SQLScriptProcedure,1
1311,COBASV29,HR_DB.COBASV29,Procedure,Procedure,SQLScriptProcedure,1
1312,COBASV30,HR_DB.COBASV30,Procedure,Procedure,SQLScriptProcedure,1
1313,COBASV31,HR_DB.COBASV31,Procedure,Procedure,SQLScriptProcedure,1
1314,COBASV32,HR_DB.COBASV32,Procedure,Procedure,SQLScriptProcedure,1
1315,COBSPATS,HR_DB.COBSPATS,Procedure,Procedure,SQLScriptProcedure,1
1316,COBSPDTL,HR_DB.COBSPDTL,Procedure,Procedure,SQLScriptProcedure,1
1317,COBSPSET,HR_DB.COBSPSET,Procedure,Procedure,SQLScriptProcedure,1
1318,DB2SPSVGET_EMPDETAILS,HR_DB.DB2SPSVGET_EMPDETAILS,Procedure,Procedure,SQLScriptProcedure,1
1319,DB2SPSVGET_EMPLOYEEDETAILSWITHPR,HR_DB.DB2SPSVGET_EMPLOYEEDETAILSWITHPR,Procedure,Procedure,SQLScriptProcedure,1
1320,DEPT,HR_DB.DEPT,Table,Table,SQLScriptTable,1
1327,DEVELOPER,HR_DB.DEVELOPER,Table,Table,SQLScriptTable,1
1334,EMP,HR_DB.EMP,Table,Table,SQLScriptTable,1
1351,EMP_PHOTO,HR_DB.EMP_PHOTO,Table,Table,SQLScriptTable,1
1356,EMP_PROJ_ACT,HR_DB.EMP_PROJ_ACT,Table,Table,SQLScriptTable,1
1363,EMP_RESUME,HR_DB.EMP_RESUME,Table,Table,SQLScriptTable,1
1373,GET_EMPBIRTHDATE,HR_DB.GET_EMPBIRTHDATE,Procedure,Procedure,SQLScriptProcedure,1
1374,GET_EMPBONUS,HR_DB.GET_EMPBONUS,Procedure,Procedure,SQLScriptProcedure,1
1375,GET_EMPBONUS001,HR_DB.GET_EMPBONUS001,Procedure,Procedure,SQLScriptProcedure,1
1376,GET_EMPBONUS002,HR_DB.GET_EMPBONUS002,Procedure,Procedure,SQLScriptProcedure,1
1377,GET_EMPBONUS003,HR_DB.GET_EMPBONUS003,Procedure,Procedure,SQLScriptProcedure,1
1378,GET_EMPBONUS004,HR_DB.GET_EMPBONUS004,Procedure,Procedure,SQLScriptProcedure,1
1379,GET_EMPBONUS_5IFSTMTS,HR_DB.GET_EMPBONUS_5IFSTMTS,Procedure,Procedure,SQLScriptProcedure,1
1380,GET_EMPBONUS_5NESTEDIFSTMTS,HR_DB.GET_EMPBONUS_5NESTEDIFSTMTS,Procedure,Procedure,SQLScriptProcedure,1
1381,GET_EMPDETAILS_15TABLES,HR_DB.GET_EMPDETAILS_15TABLES,Procedure,Procedure,SQLScriptProcedure,1
1382,GET_EMPDETAILS_3TABLES,HR_DB.GET_EMPDETAILS_3TABLES,Procedure,Procedure,SQLScriptProcedure,1
1383,GET_EMPDETAILS_HIGHFANOUT,HR_DB.GET_EMPDETAILS_HIGHFANOUT,Procedure,Procedure,SQLScriptProcedure,1
1384,GET_EMPJOB,HR_DB.GET_EMPJOB,Procedure,Procedure,SQLScriptProcedure,1
1385,GET_EMPLOYEEDETAILS,HR_DB.GET_EMPLOYEEDETAILS,Procedure,Procedure,SQLScriptProcedure,1
1386,GET_EMPPHONENO,HR_DB.GET_EMPPHONENO,Procedure,Procedure,SQLScriptProcedure,1
1387,GET_EMPSEX,HR_DB.GET_EMPSEX,Procedure,Procedure,SQLScriptProcedure,1
1388,GET_EMPWITHMAXBONUSINADEPT,HR_DB.GET_EMPWITHMAXBONUSINADEPT,Procedure,Procedure,SQLScriptProcedure,1
1389,GET_HIREDATE1,HR_DB.GET_HIREDATE1,Procedure,Procedure,SQLScriptProcedure,1
1390,GET_HIREDATE2,HR_DB.GET_HIREDATE2,Procedure,Procedure,SQLScriptProcedure,1
1391,GET_HIREDATE3,HR_DB.GET_HIREDATE3,Procedure,Procedure,SQLScriptProcedure,1
1392,GET_HIREDATE4,HR_DB.GET_HIREDATE4,Procedure,Procedure,SQLScriptProcedure,1
1393,GET_HIREDATE5,HR_DB.GET_HIREDATE5,Procedure,Procedure,SQLScriptProcedure,1
1394,GET_TOTCOMPENSATIONFORDEPT,HR_DB.GET_TOTCOMPENSATIONFORDEPT,Procedure,Procedure,SQLScriptProcedure,1
1395,HARDWARE,HR_DB.HARDWARE,Table,Table,SQLScriptTable,1
1407,LEAVE,HR_DB.LEAVE,Table,Table,SQLScriptTable,1
1415,MSG_IN_TRAY,HR_DB.MSG_IN_TRAY,Table,Table,SQLScriptTable,1
1421,PACTIVITY,HR_DB.PACTIVITY,Table,Table,SQLScriptTable,1
1428,PART,HR_DB.PART,Table,Table,SQLScriptTable,1
1434,PAYROLL,HR_DB.PAYROLL,Table,Table,SQLScriptTable,1
1441,PROJECT,HR_DB.PROJECT,Table,Table,SQLScriptTable,1
1457,SUBSIDIARY,HR_DB.SUBSIDIARY,Table,Table,SQLScriptTable,1
1462,SUPPLY,HR_DB.SUPPLY,Table,Table,SQLScriptTable,1
1468,UDF_GETBONUSFLAG,HR_DB.UDF_GETBONUSFLAG,Function,Function,SQLScriptFunction,1
8001,api/customers,C:\CASTMS\Deploy_demo\Banking system\main_sources\CustomersManagement\public\src\js\services\CustomersService.js/CAST_HTML5_JavaScript_SourceCode.service_PARAM_2_4.getCustomers/CAST_AngularJS_GetResourceService/api/customers,AngularJS GET resource service,AngularJS GET resource service,CAST_AngularJS_GetResourceService,1
8002,newCustomerModalCtrl,C:\CASTMS\Deploy_demo\Banking system\main_sources\CustomersManagement\public\src\js\directives\newCustomerModal.js/CAST_AngularJS_Directive/newCustomerModal.newCustomerModal/CAST_AngularJS_DirectiveController/newCustomerModalCtrl,AngularJS Directive Controller,AngularJS Directive Controller,CAST_AngularJS_DirectiveController,1
8003,api/customers,C:\CASTMS\Deploy_demo\Banking system\main_sources\CustomersManagement\public\src\js\controllers\CustomersPurchasesCtrl.js/CAST_HTML5_JavaScript_SourceCode.controller_PARAM_2_4.$scope_$on_PARAM_2/CAST_AngularJS_GetResourceService/api/customers,AngularJS GET resource service,AngularJS GET resource service,CAST_AngularJS_GetResourceService,1
8051,PROG1,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\etc].[DFHCSD.CSD].RESTAPPX.PROG1,CICS Transaction,CICS Transaction,CICS_TRANSACTION,1
8052,GETSUPPL,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\etc].[DFHCSD.CSD].RESTAPPX.GETSUPPL,CICS Transaction,CICS Transaction,CICS_TRANSACTION,1
8053,GETPART,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\etc].[DFHCSD.CSD].RESTAPPX.GETPART,CICS Transaction,CICS Transaction,CICS_TRANSACTION,1
8059,DFHCSD.CSD,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\etc].[DFHCSD.CSD],CICS Definition File,CICS Definition File,CICS_CSDFILE,1
8060,CSMT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\CSD].[DFHCSD.CSD].TDQGRP.CSMT,CICS Transient Data,CICS Transient Data,CICS_TDQUEUE,1
8061,COP3,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\CSD].[DFHCSD.CSD].TDQGRP.COP3,CICS Transient Data,CICS Transient Data,CICS_TDQUEUE,1
8062,COP2,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\CSD].[DFHCSD.CSD].TDQGRP.COP2,CICS Transient Data,CICS Transient Data,CICS_TDQUEUE,1
8063,COP1,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\CSD].[DFHCSD.CSD].TDQGRP.COP1,CICS Transient Data,CICS Transient Data,CICS_TDQUEUE,1
8065,TRNCPACT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\CSD].[DFHCSD.CSD].TRANSGRP.TRNCPACT,CICS Transaction,CICS Transaction,CICS_TRANSACTION,1
8066,TRNCACT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\CSD].[DFHCSD.CSD].TRANSGRP.TRNCACT,CICS Transaction,CICS Transaction,CICS_TRANSACTION,1
8067,TRNCEMP,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\CSD].[DFHCSD.CSD].TRANSGRP.TRNCEMP,CICS Transaction,CICS Transaction,CICS_TRANSACTION,1
8068,COBIMSO1,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\CSD].[DFHCSD.CSD].TRANSGRP.COBIMSO1,CICS Transaction,CICS Transaction,CICS_TRANSACTION,1
8071,DFHCSD.CSD,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\CSD].[DFHCSD.CSD],CICS Definition File,CICS Definition File,CICS_CSDFILE,1
8072,JOBRSETC,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRSETC,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8081,JOBRPT30,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT30,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8086,JOBRPT29,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT29,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8088,JOBRPT28,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT28,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8090,JOBRPT27,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT27,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8092,JOBRPT26,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT26,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8094,JOBRPT25,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT25,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8096,JOBRPT24,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT24,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8098,JOBRPT23,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT23,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8100,JOBRPT22,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT22,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8102,JOBRPT21,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT21,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8104,JOBRPT20,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT20,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8106,JOBRPT19,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT19,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8108,JOBRPT18,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT18,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8110,JOBRPT17,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT17,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8112,JOBRPT16,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT16,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8114,JOBRPT15,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT15,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8116,JOBRPT14,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT14,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8118,JOBRPT13,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT13,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8120,JOBRPT12,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT12,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8122,JOBRPT11,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT11,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8124,JOBRPT10,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT10,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8126,JOBRPT09,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT09,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8128,JOBRPT08,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT08,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8130,JOBRPT07,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT07,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8132,JOBRPT06,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT06,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8134,JOBRPT05,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT05,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8136,JOBRPT04,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT04,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8138,JOBRPT03,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT03,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8139,JOBEMPMS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBEMPMS,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8141,JOBRPT02,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT02,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8143,JOBRPT01,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRPT01,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8145,JOBRESUM,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBRESUM,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8147,JOBPHOTO,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBPHOTO,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8149,JOBPAYRL,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBPAYRL,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8155,JOBIMSB#,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBIMSB#,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8168,JOBFUNC#,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBFUNC#,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8180,JOBEMPRJ,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBEMPRJ,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8183,JOBDYNSQ,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBDYNSQ,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8188,JOBDTL1C,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBDTL1C,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8192,JOBDNLD1,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBDNLD1,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8202,JOBBKUP1,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].JOBBKUP1,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8206,BKPPROC,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\JCL].BKPPROC,JCL Procedure,JCL Procedure,CAST_JCL_CatalogedProcedure,1
8214,DEFVSAM,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\etc].DEFVSAM,JCL Job,JCL Job,CAST_JCL_CatalogedJob,1
8220,PROG1,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\src-cobol].PROG1,Cobol Program TP,Cobol Program TP,CAST_COBOL_SavedProgram,1
8221,GETSUPPL,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\src-cobol].GETSUPPL,Cobol Program TP,Cobol Program TP,CAST_COBOL_SavedProgram,1
8222,GETPART,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\src-cobol].GETPART,Cobol Program TP,Cobol Program TP,CAST_COBOL_SavedProgram,1
8223,EDUPGM,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\src-cobol].EDUPGM,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
8224,APICUSTO,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\src-cobol].APICUSTO,Cobol Program TP,Cobol Program TP,CAST_COBOL_SavedProgram,1
8225,APIASV29,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\src-cobol].APIASV29,Cobol Program TP,Cobol Program TP,CAST_COBOL_SavedProgram,1
8226,APIACTVT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\src-cobol].APIACTVT,Cobol Program TP,Cobol Program TP,CAST_COBOL_SavedProgram,1
8227,ADDPARTC,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\src-cobol].ADDPARTC,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
8228,ADDPART,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\src-cobol].ADDPART,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
8230,COBSV006,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
8231,COBSV007,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV007,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
8232,COBSV006,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
8233,COBSV005,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV005,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
8234,COBSV003,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV003,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
8235,COBSV002,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV002,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
8236,COBSPSET,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSPSET,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
8237,COBSPDTL,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSPDTL,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
8238,COBSPATS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSPATS,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
8239,COBSALR3,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSALR3,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
8240,COBSALR2,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSALR2,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
8241,COBSALR1,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSALR1,Cobol Program,Cobol Program,CAST_COBOL_SavedProgram,1
